# FieldId Time[UTC] deltaT[sec] RA Dec
07335 2021-09-27T19:23:36.045 115.992 78.15790 -7.37273
07109 2021-09-27T19:25:32.037 116.162 79.29515 -8.94658
06883 2021-09-27T19:27:28.199 116.3 80.44247 -10.52043
06659 2021-09-27T19:29:24.499 130.178 81.60000 -12.09428
06436 2021-09-27T19:31:34.677 247.879 83.13901 -13.66814
05995 2021-09-27T19:35:42.556 116.974 85.90910 -16.81585
05777 2021-09-27T19:37:39.530 132.026 87.12329 -18.38970
05560 2021-09-27T19:39:51.556 352.443 88.75576 -19.96355
04925 2021-09-27T19:45:43.999 711.95 92.57143 -24.68511
14286 2021-09-27T19:57:35.949 147.773 21.68675 44.56441
14117 2021-09-27T20:00:03.722 223.087 24.35294 42.99055
13946 2021-09-27T20:03:46.809 143.35 28.96552 41.41670
13769 2021-09-27T20:06:10.159 281.902 31.34831 39.84285
13404 2021-09-27T20:10:52.061 145.987 35.80645 36.69514
13217 2021-09-27T20:13:18.048 137.169 38.09524 35.12129
13025 2021-09-27T20:15:35.217 143.527 40.10363 33.54744
12831 2021-09-27T20:17:58.744 142.384 42.24490 31.97359
12633 2021-09-27T20:20:21.128 141.204 44.32161 30.39973
12433 2021-09-27T20:22:42.332 140.004 46.33663 28.82588
12229 2021-09-27T20:25:02.336 138.793 48.29268 27.25203
12023 2021-09-27T20:27:21.129 366.452 50.19231 25.67818
11387 2021-09-27T20:33:27.581 371.567 54.41860 20.95662
10734 2021-09-27T20:39:39.148 235.508 58.64254 16.23506
10289 2021-09-27T20:43:34.656 244.781 61.07143 13.08736
09840 2021-09-27T20:47:39.437 243.978 63.71681 9.93965
09387 2021-09-27T20:51:43.415 254.036 66.31579 6.79195
08931 2021-09-27T20:55:57.451 103.438 69.17030 3.64424
08702 2021-09-27T20:57:40.889 368.594 69.95633 2.07039
08018 2021-09-27T21:03:49.483 103.42 73.88646 -2.65117
07789 2021-09-27T21:05:32.903 509.478 74.67249 -4.22502
06883 2021-09-27T21:14:02.381 246.472 80.44247 -10.52043
06436 2021-09-27T21:18:08.853 116.728 83.13901 -13.66814
06215 2021-09-27T21:20:05.581 248.142 84.32433 -15.24200
05777 2021-09-27T21:24:13.723 350.999 87.12329 -18.38970
05134 2021-09-27T21:30:04.722 133.499 90.84906 -23.11126
04925 2021-09-27T21:32:18.221 8540.942 92.57143 -24.68511
07899 2021-09-27T23:54:39.163 996.752 247.59825 -4.22502
14286 2021-09-28T00:11:15.915 148.023 21.68675 44.56441
14117 2021-09-28T00:13:43.938 222.636 24.35294 42.99055
13946 2021-09-28T00:17:26.574 143.498 28.96552 41.41670
13769 2021-09-28T00:19:50.072 141.878 31.34831 39.84285
13589 2021-09-28T00:22:11.950 140.243 33.62637 38.26900
13404 2021-09-28T00:24:32.193 145.981 35.80645 36.69514
13217 2021-09-28T00:26:58.174 137.22 38.09524 35.12129
13025 2021-09-28T00:29:15.394 143.47 40.10363 33.54744
12831 2021-09-28T00:31:38.864 142.303 42.24490 31.97359
12633 2021-09-28T00:34:01.167 141.105 44.32161 30.39973
12433 2021-09-28T00:36:22.272 499.841 46.33663 28.82588
11601 2021-09-28T00:44:42.113 373.509 52.39437 22.53047
10953 2021-09-28T00:50:55.622 379.039 56.71233 17.80891
10289 2021-09-28T00:57:14.661 93.171 61.07143 13.08736
10064 2021-09-28T00:58:47.832 151.574 61.60000 11.51350
09840 2021-09-28T01:01:19.406 93.075 63.71681 9.93965
09613 2021-09-28T01:02:52.481 243.701 64.22907 8.36580
09158 2021-09-28T01:06:56.182 368.322 66.81223 5.21809
08474 2021-09-28T01:13:04.504 103.678 70.74236 0.49654
08245 2021-09-28T01:14:48.182 380.344 71.52838 -1.07732
07562 2021-09-28T01:21:08.526 103.513 75.78947 -5.79887
07334 2021-09-28T01:22:52.039 115.816 76.57895 -7.37273
07108 2021-09-28T01:24:47.855 115.988 77.70925 -8.94658
06882 2021-09-28T01:26:43.843 116.127 78.84956 -10.52043
06658 2021-09-28T01:28:39.970 129.504 80.00000 -12.09428
06435 2021-09-28T01:30:49.474 116.544 81.52466 -13.66814
06214 2021-09-28T01:32:46.018 130.48 82.70271 -15.24200
05994 2021-09-28T01:34:56.498 248.152 84.27273 -16.81585
05559 2021-09-28T01:39:04.650 446.959 87.09677 -19.96355
16119 2021-09-28T01:46:31.609 53.509 139.89375 -26.99972
16119 2021-09-28T01:46:31.609 53.509 92.34404 -25.62639
04717 2021-09-28T01:47:25.118 479.743 93.04348 -26.25896
14450 2021-09-28T01:55:24.861 145.286 19.00621 46.13826
14286 2021-09-28T01:57:50.147 370.558 21.68675 44.56441
13946 2021-09-28T02:04:00.705 143.555 28.96552 41.41670
13769 2021-09-28T02:06:24.260 428.17 31.34831 39.84285
13217 2021-09-28T02:13:32.430 137.236 38.09524 35.12129
13025 2021-09-28T02:15:49.666 285.701 40.10363 33.54744
12633 2021-09-28T02:20:35.367 141.056 44.32161 30.39973
12433 2021-09-28T02:22:56.423 139.836 46.33663 28.82588
12229 2021-09-28T02:25:16.259 360.076 48.29268 27.25203
11601 2021-09-28T02:31:16.335 145.236 52.39437 22.53047
11387 2021-09-28T02:33:41.571 228.265 54.41860 20.95662
10953 2021-09-28T02:37:29.836 378.957 56.71233 17.80891
10289 2021-09-28T02:43:48.793 93.331 61.07143 13.08736
10064 2021-09-28T02:45:22.124 244.62 61.60000 11.51350
09613 2021-09-28T02:49:26.744 243.671 64.22907 8.36580
09158 2021-09-28T02:53:30.415 368.263 66.81223 5.21809
08474 2021-09-28T02:59:38.678 103.752 70.74236 0.49654
08245 2021-09-28T03:01:22.430 483.818 71.52838 -1.07732
07334 2021-09-28T03:09:26.248 115.83 76.57895 -7.37273
07108 2021-09-28T03:11:22.078 116.001 77.70925 -8.94658
06882 2021-09-28T03:13:18.079 116.139 78.84956 -10.52043
06658 2021-09-28T03:15:14.218 129.473 80.00000 -12.09428
06435 2021-09-28T03:17:23.691 116.556 81.52466 -13.66814
06214 2021-09-28T03:19:20.247 130.455 82.70271 -15.24200
05994 2021-09-28T03:21:30.702 116.831 84.27273 -16.81585
05776 2021-09-28T03:23:27.533 131.317 85.47945 -18.38970
05559 2021-09-28T03:25:38.850 350.927 87.09677 -19.96355
04924 2021-09-28T03:31:29.777 96.04 90.85715 -24.68511
16119 2021-09-28T03:33:05.817 2113.415 139.89375 -26.99972
16119 2021-09-28T03:33:05.817 2113.415 92.34404 -25.62639
07899 2021-09-28T04:08:19.232 7245.526 247.59825 -4.22502
14450 2021-09-28T06:09:04.758 145.573 19.00621 46.13826
14286 2021-09-28T06:11:30.331 224.979 21.68675 44.56441
14118 2021-09-28T06:15:15.310 145.306 26.47059 42.99055
13946 2021-09-28T06:17:40.616 143.671 28.96552 41.41670
13769 2021-09-28T06:20:04.287 142.011 31.34831 39.84285
13589 2021-09-28T06:22:26.298 140.343 33.62637 38.26900
13404 2021-09-28T06:24:46.641 145.932 35.80645 36.69514
13217 2021-09-28T06:27:12.573 137.256 38.09524 35.12129
13025 2021-09-28T06:29:29.829 143.349 40.10363 33.54744
12831 2021-09-28T06:31:53.178 142.149 42.24490 31.97359
12633 2021-09-28T06:34:15.327 640.953 44.32161 30.39973
11601 2021-09-28T06:44:56.280 229.531 52.39437 22.53047
11171 2021-09-28T06:48:45.811 371.119 54.74654 19.38277
10511 2021-09-28T06:54:56.930 245.239 58.92376 14.66121
10064 2021-09-28T06:59:02.169 338.078 61.60000 11.51350
09386 2021-09-28T07:04:40.247 253.859 64.73685 6.79195
08930 2021-09-28T07:08:54.106 103.872 67.59825 3.64424
08701 2021-09-28T07:10:37.978 368.268 68.38428 2.07039
08017 2021-09-28T07:16:46.246 103.855 72.31441 -2.65117
07788 2021-09-28T07:18:30.101 115.419 73.10043 -4.22502
07561 2021-09-28T07:20:25.520 826.153 74.21053 -5.79887
05993 2021-09-28T07:34:11.673 247.279 82.63637 -16.81585
05558 2021-09-28T07:38:18.952 145.83 85.43779 -19.96355
05345 2021-09-28T07:40:44.782 351.771 87.47664 -21.53741
04716 2021-09-28T07:46:36.553 149.888 91.30434 -26.25896
04513 2021-09-28T07:49:06.441 239.148 93.52941 -27.83282
04114 2021-09-28T07:53:05.589 153.381 96.36364 -30.98052
14450 2021-09-28T07:55:38.970 223.52 19.00621 46.13826
14287 2021-09-28T07:59:22.490 146.961 23.85542 44.56441
14118 2021-09-28T08:01:49.451 145.361 26.47059 42.99055
13946 2021-09-28T08:04:14.812 143.714 28.96552 41.41670
13769 2021-09-28T08:06:38.526 142.043 31.34831 39.84285
13589 2021-09-28T08:09:00.569 140.363 33.62637 38.26900
13404 2021-09-28T08:11:20.932 145.908 35.80645 36.69514
13217 2021-09-28T08:13:46.840 137.259 38.09524 35.12129
13025 2021-09-28T08:16:04.099 143.304 40.10363 33.54744
12831 2021-09-28T08:18:27.403 142.095 42.24490 31.97359
12633 2021-09-28T08:20:49.498 140.863 44.32161 30.39973
12433 2021-09-28T08:23:10.361 354.366 46.33663 28.82588
11812 2021-09-28T08:29:04.727 145.689 50.33175 24.10432
11601 2021-09-28T08:31:30.416 229.631 52.39437 22.53047
11171 2021-09-28T08:35:20.047 371.069 54.74654 19.38277
10511 2021-09-28T08:41:31.116 245.202 58.92376 14.66121
10064 2021-09-28T08:45:36.318 93.859 61.60000 11.51350
09839 2021-09-28T08:47:10.177 244.325 62.12389 9.93965
09386 2021-09-28T08:51:14.502 253.756 64.73685 6.79195
08930 2021-09-28T08:55:28.258 103.95 67.59825 3.64424
08701 2021-09-28T08:57:12.208 368.191 68.38428 2.07039
08017 2021-09-28T09:03:20.399 103.922 72.31441 -2.65117
07788 2021-09-28T09:05:04.321 115.43 73.10043 -4.22502
07561 2021-09-28T09:06:59.751 580.047 74.21053 -5.79887
06434 2021-09-28T09:16:39.798 246.118 79.91031 -13.66814
05993 2021-09-28T09:20:45.916 116.659 82.63637 -16.81585
05775 2021-09-28T09:22:42.575 130.603 83.83562 -18.38970
05558 2021-09-28T09:24:53.178 497.591 85.43779 -19.96355
04716 2021-09-28T09:33:10.769 237.169 91.30434 -26.25896
04311 2021-09-28T09:37:07.938 151.861 94.02985 -29.40667
04114 2021-09-28T09:39:39.799 1451.484 96.36364 -30.98052
07440 2021-09-28T10:03:51.283 6272.165 243.94737 -7.37273
07212 2021-09-28T11:48:23.448 122.09 242.64317 -8.94658
07440 2021-09-28T11:50:25.538 103.973 243.94737 -7.37273
07669 2021-09-28T11:52:09.511 121.831 244.73685 -5.79887
07898 2021-09-28T11:54:11.342 907.787 246.02620 -4.22502
14450 2021-09-28T12:09:19.129 223.166 19.00621 46.13826
14287 2021-09-28T12:13:02.295 292.591 23.85542 44.56441
13946 2021-09-28T12:17:54.886 143.8 28.96552 41.41670
13769 2021-09-28T12:20:18.686 142.101 31.34831 39.84285
13589 2021-09-28T12:22:40.787 140.398 33.62637 38.26900
13404 2021-09-28T12:25:01.185 145.835 35.80645 36.69514
13217 2021-09-28T12:27:27.020 137.249 38.09524 35.12129
13025 2021-09-28T12:29:44.269 143.18 40.10363 33.54744
12831 2021-09-28T12:32:07.449 141.949 42.24490 31.97359
12633 2021-09-28T12:34:29.398 357.385 44.32161 30.39973
12022 2021-09-28T12:40:26.783 138.014 48.46154 25.67818
11812 2021-09-28T12:42:44.797 230.831 50.33175 24.10432
11386 2021-09-28T12:46:35.628 144.382 52.74418 20.95662
11171 2021-09-28T12:49:00.010 228.629 54.74654 19.38277
10733 2021-09-28T12:52:48.639 236.557 57.01358 16.23506
10288 2021-09-28T12:56:45.196 245.048 59.46428 13.08736
09839 2021-09-28T13:00:50.244 338.161 62.12389 9.93965
09157 2021-09-28T13:06:28.405 367.835 65.24017 5.21809
08473 2021-09-28T13:12:36.240 104.169 69.17030 0.49654
08244 2021-09-28T13:14:20.409 104.154 69.95633 -1.07732
08016 2021-09-28T13:16:04.563 379.072 70.74236 -2.65117
07333 2021-09-28T13:22:23.635 115.661 75.00000 -7.37273
07107 2021-09-28T13:24:19.296 115.833 76.12334 -8.94658
06881 2021-09-28T13:26:15.129 115.973 77.25664 -10.52043
06657 2021-09-28T13:28:11.102 707.979 78.40000 -12.09428
05344 2021-09-28T13:39:59.081 131.477 85.79440 -21.53741
05132 2021-09-28T13:42:10.558 367.227 87.45284 -23.11126
04512 2021-09-28T13:48:17.785 237.633 91.76471 -27.83282
04113 2021-09-28T13:52:15.418 152.105 94.54546 -30.98052
03918 2021-09-28T13:54:47.523 288.941 96.92308 -32.55437
14287 2021-09-28T13:59:36.464 147.17 23.85542 44.56441
14118 2021-09-28T14:02:03.634 145.522 26.47059 42.99055
13946 2021-09-28T14:04:29.156 572.152 28.96552 41.41670
13217 2021-09-28T14:14:01.308 137.237 38.09524 35.12129
13025 2021-09-28T14:16:18.545 143.122 40.10363 33.54744
12831 2021-09-28T14:18:41.667 141.881 42.24490 31.97359
12633 2021-09-28T14:21:03.548 357.52 44.32161 30.39973
12022 2021-09-28T14:27:01.068 137.927 48.46154 25.67818
11812 2021-09-28T14:29:18.995 230.92 50.33175 24.10432
11386 2021-09-28T14:33:09.915 144.233 52.74418 20.95662
11171 2021-09-28T14:35:34.148 228.701 54.74654 19.38277
10733 2021-09-28T14:39:22.849 236.564 57.01358 16.23506
10288 2021-09-28T14:43:19.413 244.989 59.46428 13.08736
09839 2021-09-28T14:47:24.402 94.34 62.12389 9.93965
09612 2021-09-28T14:48:58.742 243.903 62.64317 8.36580
09157 2021-09-28T14:53:02.645 367.732 65.24017 5.21809
08473 2021-09-28T14:59:10.377 104.238 69.17030 0.49654
08244 2021-09-28T15:00:54.615 104.22 69.95633 -1.07732
08016 2021-09-28T15:02:38.835 1289.982 70.74236 -2.65117
05557 2021-09-28T15:24:08.817 144.462 83.77880 -19.96355
05344 2021-09-28T15:26:33.279 350.222 85.79440 -21.53741
04715 2021-09-28T15:32:23.501 148.48 89.56522 -26.25896
04512 2021-09-28T15:34:51.981 237.654 91.76471 -27.83282
04113 2021-09-28T15:38:49.635 1393.832 94.54546 -30.98052
07212 2021-09-28T16:02:03.467 122.018 242.64317 -8.94658
07440 2021-09-28T16:04:05.485 104.162 243.94737 -7.37273
07669 2021-09-28T16:05:49.647 121.757 244.73685 -5.79887
07898 2021-09-28T16:07:51.404 104.229 246.02620 -4.22502
08128 2021-09-28T16:09:35.633 6394.221 246.81223 -2.65117
08128 2021-09-28T17:56:09.854 1026.655 246.81223 -2.65117
14287 2021-09-28T18:13:16.509 865.036 23.85542 44.56441
13217 2021-09-28T18:27:41.545 137.196 38.09524 35.12129
13025 2021-09-28T18:29:58.741 142.966 40.10363 33.54744
12831 2021-09-28T18:32:21.707 141.702 42.24490 31.97359
12633 2021-09-28T18:34:43.409 218.797 44.32161 30.39973
12228 2021-09-28T18:38:22.206 276.71 46.53658 27.25203
11812 2021-09-28T18:42:58.916 231.107 50.33175 24.10432
11386 2021-09-28T18:46:50.023 229.977 52.74418 20.95662
10952 2021-09-28T18:50:40.000 228.629 55.06850 17.80891
10510 2021-09-28T18:54:28.629 245.472 57.30941 14.66121
10063 2021-09-28T18:58:34.101 244.712 60.00000 11.51350
09612 2021-09-28T19:02:38.813 94.638 62.64317 8.36580
09385 2021-09-28T19:04:13.451 253.387 63.15790 6.79195
08929 2021-09-28T19:08:26.838 104.348 66.02620 3.64424
08700 2021-09-28T19:10:11.186 471.946 66.81223 2.07039
07787 2021-09-28T19:18:03.132 115.236 71.52838 -4.22502
07560 2021-09-28T19:19:58.368 104.27 72.63158 -5.79887
07332 2021-09-28T19:21:42.638 115.447 73.42106 -7.37273
07106 2021-09-28T19:23:38.085 115.619 74.53745 -8.94658
06880 2021-09-28T19:25:33.704 115.76 75.66372 -10.52043
06656 2021-09-28T19:27:29.464 127.958 76.80000 -12.09428
06433 2021-09-28T19:29:37.422 116.185 78.29596 -13.66814
06212 2021-09-28T19:31:33.607 128.924 79.45946 -15.24200
05992 2021-09-28T19:33:42.531 116.488 81.00000 -16.81585
05774 2021-09-28T19:35:39.019 215.736 82.19178 -18.38970
05343 2021-09-28T19:39:14.755 130.711 84.11215 -21.53741
05131 2021-09-28T19:41:25.466 131.257 85.75472 -23.11126
04922 2021-09-28T19:43:36.723 233.748 87.42857 -24.68511
04511 2021-09-28T19:47:30.471 386.791 90.00000 -27.83282
03917 2021-09-28T19:53:57.262 353.519 95.07693 -32.55437
14287 2021-09-28T19:59:50.781 1002.252 23.85542 44.56441
13025 2021-09-28T20:16:33.033 142.893 40.10363 33.54744
12831 2021-09-28T20:18:55.926 141.621 42.24490 31.97359
12633 2021-09-28T20:21:17.547 357.9 44.32161 30.39973
12022 2021-09-28T20:27:15.447 137.608 48.46154 25.67818
11812 2021-09-28T20:29:33.055 231.176 50.33175 24.10432
11386 2021-09-28T20:33:24.231 230.034 52.74418 20.95662
10952 2021-09-28T20:37:14.265 474.075 55.06850 17.80891
10063 2021-09-28T20:45:08.340 244.633 60.00000 11.51350
09612 2021-09-28T20:49:12.973 94.775 62.64317 8.36580
09385 2021-09-28T20:50:47.748 253.247 63.15790 6.79195
08929 2021-09-28T20:55:00.995 104.417 66.02620 3.64424
08700 2021-09-28T20:56:45.412 104.453 66.81223 2.07039
08472 2021-09-28T20:58:29.865 367.434 67.59825 0.49654
07787 2021-09-28T21:04:37.299 115.24 71.52838 -4.22502
07560 2021-09-28T21:06:32.539 104.329 72.63158 -5.79887
07332 2021-09-28T21:08:16.868 115.448 73.42106 -7.37273
07106 2021-09-28T21:10:12.316 115.62 74.53745 -8.94658
06880 2021-09-28T21:12:07.936 115.762 75.66372 -10.52043
06656 2021-09-28T21:14:03.698 127.911 76.80000 -12.09428
06433 2021-09-28T21:16:11.609 116.191 78.29596 -13.66814
06212 2021-09-28T21:18:07.800 461.189 79.45946 -15.24200
05343 2021-09-28T21:25:48.989 130.682 84.11215 -21.53741
05131 2021-09-28T21:27:59.671 131.235 85.75472 -23.11126
04922 2021-09-28T21:30:10.906 233.774 87.42857 -24.68511
04511 2021-09-28T21:34:04.680 236.147 90.00000 -27.83282
04112 2021-09-28T21:38:00.827 150.636 92.72727 -30.98052
03917 2021-09-28T21:40:31.463 2422.841 95.07693 -32.55437
09505 2021-09-28T22:20:54.304 462.595 252.63159 6.79195
10411 2021-09-28T22:28:36.899 4306.073 257.14285 13.08736
06309 2021-09-28T23:40:22.972 576.381 236.75676 -15.24200
07439 2021-09-28T23:49:59.353 226.299 242.36842 -7.37273
07897 2021-09-28T23:53:45.652 822.867 244.45415 -4.22502
09505 2021-09-29T00:07:28.519 462.594 252.63159 6.79195
10411 2021-09-29T00:15:11.113 902.161 257.14285 13.08736
13025 2021-09-29T00:30:13.274 142.705 40.10363 33.54744
12831 2021-09-29T00:32:35.979 141.409 42.24490 31.97359
12633 2021-09-29T00:34:57.388 219.438 44.32161 30.39973
12228 2021-09-29T00:38:36.826 138.663 46.53658 27.25203
12022 2021-09-29T00:40:55.489 224.404 48.46154 25.67818
11600 2021-09-29T00:44:39.893 144.266 50.70422 22.53047
11386 2021-09-29T00:47:04.159 230.148 52.74418 20.95662
10952 2021-09-29T00:50:54.307 228.777 55.06850 17.80891
10510 2021-09-29T00:54:43.084 245.194 57.30941 14.66121
10063 2021-09-29T00:58:48.278 339.527 60.00000 11.51350
09385 2021-09-29T01:04:27.805 95.036 63.15790 6.79195
09156 2021-09-29T01:06:02.841 367.045 63.66812 5.21809
08472 2021-09-29T01:12:09.886 104.614 67.59825 0.49654
08243 2021-09-29T01:13:54.500 104.598 68.38428 -1.07732
08015 2021-09-29T01:15:39.098 1041.581 69.17030 -2.65117
05991 2021-09-29T01:33:00.679 116.271 79.36364 -16.81585
05773 2021-09-29T01:34:56.950 344.878 80.54795 -18.38970
05130 2021-09-29T01:40:41.828 130.468 84.05661 -23.11126
04921 2021-09-29T01:42:52.296 232.299 85.71429 -24.68511
04510 2021-09-29T01:46:44.595 147.286 88.23530 -27.83282
04309 2021-09-29T01:49:11.881 236.528 90.44776 -29.40667
03916 2021-09-29T01:53:08.409 255.832 93.23077 -32.55437
03536 2021-09-29T01:57:24.241 234.893 96.70213 -35.70208
14288 2021-09-29T02:01:19.134 145.835 26.02410 44.56441
14119 2021-09-29T02:03:44.969 144.082 28.58824 42.99055
13947 2021-09-29T02:06:09.051 142.313 31.03448 41.41670
13770 2021-09-29T02:08:31.364 140.547 33.37078 39.84285
13590 2021-09-29T02:10:51.911 498.297 35.60440 38.26900
12831 2021-09-29T02:19:10.208 141.314 42.24490 31.97359
12633 2021-09-29T02:21:31.522 358.167 44.32161 30.39973
12022 2021-09-29T02:27:29.689 137.243 48.46154 25.67818
11812 2021-09-29T02:29:46.932 231.363 50.33175 24.10432
11386 2021-09-29T02:33:38.295 230.186 52.74418 20.95662
10952 2021-09-29T02:37:28.481 228.81 55.06850 17.80891
10510 2021-09-29T02:41:17.291 245.099 57.30941 14.66121
10063 2021-09-29T02:45:22.390 95.425 60.00000 11.51350
09838 2021-09-29T02:46:57.815 244.143 60.53097 9.93965
09385 2021-09-29T02:51:01.958 95.167 63.15790 6.79195
09156 2021-09-29T02:52:37.125 366.891 63.66812 5.21809
08472 2021-09-29T02:58:44.016 104.674 67.59825 0.49654
08243 2021-09-29T03:00:28.690 104.656 68.38428 -1.07732
08015 2021-09-29T03:02:13.346 219.62 69.17030 -2.65117
07559 2021-09-29T03:05:52.966 577.863 71.05264 -5.79887
06432 2021-09-29T03:15:30.829 115.955 76.68161 -13.66814
06211 2021-09-29T03:17:26.784 128.109 77.83784 -15.24200
05991 2021-09-29T03:19:34.893 116.273 79.36364 -16.81585
05773 2021-09-29T03:21:31.166 128.98 80.54795 -18.38970
05556 2021-09-29T03:23:40.146 215.924 82.11981 -19.96355
05130 2021-09-29T03:27:16.070 130.436 84.05661 -23.11126
04921 2021-09-29T03:29:26.506 232.32 85.71429 -24.68511
04510 2021-09-29T03:33:18.826 234.644 88.23530 -27.83282
04111 2021-09-29T03:37:13.470 149.147 90.90910 -30.98052
03916 2021-09-29T03:39:42.617 255.833 93.23077 -32.55437
03536 2021-09-29T03:43:58.450 604.608 96.70213 -35.70208
06309 2021-09-29T03:54:03.058 454.387 236.75676 -15.24200
07211 2021-09-29T04:01:37.445 122.009 241.05727 -8.94658
07439 2021-09-29T04:03:39.454 226.342 242.36842 -7.37273
07897 2021-09-29T04:07:25.796 104.664 244.45415 -4.22502
08127 2021-09-29T04:09:10.460 576.288 245.24017 -2.65117
09275 2021-09-29T04:18:46.748 230.349 250.74236 5.21809
09732 2021-09-29T04:22:37.097 231.075 252.95154 8.36580
10185 2021-09-29T04:26:28.172 231.588 255.20001 11.51350
10634 2021-09-29T04:30:19.760 4217.486 257.48880 14.66121
06309 2021-09-29T05:40:37.246 209.821 236.75676 -15.24200
06757 2021-09-29T05:44:07.067 122.412 238.40001 -12.09428
06983 2021-09-29T05:46:09.479 122.195 239.73451 -10.52043
07211 2021-09-29T05:48:11.674 121.954 241.05727 -8.94658
07439 2021-09-29T05:50:13.628 104.67 242.36842 -7.37273
07668 2021-09-29T05:51:58.298 121.685 243.15790 -5.79887
07897 2021-09-29T05:53:59.983 104.725 244.45415 -4.22502
08127 2021-09-29T05:55:44.708 104.77 245.24017 -2.65117
08356 2021-09-29T05:57:29.478 471.469 246.02620 -1.07732
09275 2021-09-29T06:05:20.947 230.338 250.74236 5.21809
09732 2021-09-29T06:09:11.285 231.066 252.95154 8.36580
10185 2021-09-29T06:13:02.351 88.954 255.20001 11.51350
10410 2021-09-29T06:14:31.305 27.721 255.53571 13.08736
14288 2021-09-29T06:14:59.026 145.864 26.02410 44.56441
14119 2021-09-29T06:17:24.890 144.078 28.58824 42.99055
13947 2021-09-29T06:19:48.968 142.279 31.03448 41.41670
13770 2021-09-29T06:22:11.247 140.487 33.37078 39.84285
13590 2021-09-29T06:24:31.734 498.56 35.60440 38.26900
12831 2021-09-29T06:32:50.294 141.071 42.24490 31.97359
12633 2021-09-29T06:35:11.365 220.008 44.32161 30.39973
12228 2021-09-29T06:38:51.373 138.276 46.53658 27.25203
12022 2021-09-29T06:41:09.649 224.748 48.46154 25.67818
11600 2021-09-29T06:44:54.397 231.374 50.70422 22.53047
11170 2021-09-29T06:48:45.771 230.071 53.08756 19.38277
10732 2021-09-29T06:52:35.842 237.159 55.38462 16.23506
10287 2021-09-29T06:56:33.001 244.783 57.85714 13.08736
09838 2021-09-29T07:00:37.784 95.72 60.53097 9.93965
09611 2021-09-29T07:02:13.504 243.646 61.05727 8.36580
09156 2021-09-29T07:06:17.150 104.707 63.66812 5.21809
08928 2021-09-29T07:08:01.857 104.766 64.45415 3.64424
08699 2021-09-29T07:09:46.623 471.388 65.24017 2.07039
07786 2021-09-29T07:17:38.011 114.987 69.95633 -4.22502
07559 2021-09-29T07:19:32.998 104.697 71.05264 -5.79887
07331 2021-09-29T07:21:17.695 115.197 71.84211 -7.37273
07105 2021-09-29T07:23:12.892 115.37 72.95154 -8.94658
06879 2021-09-29T07:25:08.262 115.515 74.07080 -10.52043
06655 2021-09-29T07:27:03.777 560.89 75.20000 -12.09428
05555 2021-09-29T07:36:24.667 488.618 80.46083 -19.96355
04713 2021-09-29T07:44:33.285 232.77 86.08696 -26.25896
04308 2021-09-29T07:48:26.055 235.004 88.65672 -29.40667
03915 2021-09-29T07:52:21.059 149.28 91.38462 -32.55437
03724 2021-09-29T07:54:50.339 104.272 93.75000 -34.12823
03535 2021-09-29T07:56:34.611 257.575 94.78723 -35.70208
03170 2021-09-29T08:00:52.186 41.052 98.45304 -38.84978
14288 2021-09-29T08:01:33.238 145.871 26.02410 44.56441
14119 2021-09-29T08:03:59.109 144.071 28.58824 42.99055
13947 2021-09-29T08:06:23.180 142.259 31.03448 41.41670
13770 2021-09-29T08:08:45.439 140.455 33.37078 39.84285
13590 2021-09-29T08:11:05.894 138.676 35.60440 38.26900
13405 2021-09-29T08:13:24.570 359.971 37.74194 36.69514
12831 2021-09-29T08:19:24.541 140.962 42.24490 31.97359
12633 2021-09-29T08:21:45.503 220.163 44.32161 30.39973
12228 2021-09-29T08:25:25.666 138.154 46.53658 27.25203
12022 2021-09-29T08:27:43.820 224.836 48.46154 25.67818
11600 2021-09-29T08:31:28.656 231.396 50.70422 22.53047
11170 2021-09-29T08:35:20.052 230.084 53.08756 19.38277
10732 2021-09-29T08:39:10.136 141.149 55.38462 16.23506
10510 2021-09-29T08:41:31.285 95.959 57.30941 14.66121
10287 2021-09-29T08:43:07.244 244.665 57.85714 13.08736
09838 2021-09-29T08:47:11.909 95.851 60.53097 9.93965
09611 2021-09-29T08:48:47.760 243.529 61.05727 8.36580
09156 2021-09-29T08:52:51.289 104.768 63.66812 5.21809
08928 2021-09-29T08:54:36.057 104.824 64.45415 3.64424
08699 2021-09-29T08:56:20.881 471.269 65.24017 2.07039
07786 2021-09-29T09:04:12.150 219.728 69.95633 -4.22502
07331 2021-09-29T09:07:51.878 115.19 71.84211 -7.37273
07105 2021-09-29T09:09:47.068 115.363 72.95154 -8.94658
06879 2021-09-29T09:11:42.431 115.51 74.07080 -10.52043
06655 2021-09-29T09:13:37.941 560.958 75.20000 -12.09428
05555 2021-09-29T09:22:58.899 344.747 80.46083 -19.96355
04920 2021-09-29T09:28:43.646 143.818 84.00000 -24.68511
04713 2021-09-29T09:31:07.464 232.794 86.08696 -26.25896
04308 2021-09-29T09:35:00.258 235.023 88.65672 -29.40667
03915 2021-09-29T09:38:55.281 253.546 91.38462 -32.55437
03535 2021-09-29T09:43:08.827 257.574 94.78723 -35.70208
03170 2021-09-29T09:47:26.401 410.696 98.45304 -38.84978
06309 2021-09-29T09:54:17.097 210.162 236.75676 -15.24200
06757 2021-09-29T09:57:47.259 122.271 238.40001 -12.09428
06983 2021-09-29T09:59:49.530 348.692 239.73451 -10.52043
