field        ra       dec   eclip_l   eclip_b   galac_l   galac_b
00000 testfield testfield testfield testfield testfield testfield
08799 222.44540   2.07039 219.33591  17.54172 356.50567  52.17769
08800 224.01746   2.07039 220.90736  18.01985 358.24936  51.03937
08801 225.58951   2.07039 222.48676  18.48672 359.91034  49.87739
08802 227.16156   2.07039 224.07419  18.94191   1.49430  48.69382
08803 228.73361   2.07039 225.66973  19.38503   3.00666  47.49052
08804 230.30566   2.07039 227.27339  19.81566   4.45250  46.26921
08805 231.87772   2.07039 228.88519  20.23341   5.83664  45.03141
08806 233.44977   2.07039 230.50510  20.63787   7.16352  43.77854
08807 235.02182   2.07039 232.13307  21.02866   8.43733  42.51186
08808 236.59389   2.07039 233.76907  21.40539   9.66197  41.23252
08809 238.16594   2.07039 235.41295  21.76768  10.84104  39.94159
08810 239.73799   2.07039 237.06460  22.11517  11.97791  38.64003
08811 241.31004   2.07039 238.72388  22.44750  13.07569  37.32871
08812 242.88210   2.07039 240.39060  22.76432  14.13730  36.00843
08813 244.45415   2.07039 242.06454  23.06529  15.16542  34.67993
08814 246.02620   2.07039 243.74547  23.35009  16.16255  33.34388
08815 247.59825   2.07039 245.43313  23.61840  17.13103  32.00091
08816 249.17030   2.07039 247.12721  23.86994  18.07304  30.65159
08817 250.74236   2.07039 248.82742  24.10441  18.99059  29.29643
08818 252.31441   2.07039 250.53338  24.32155  19.88558  27.93595
08819 253.88646   2.07039 252.24473  24.52111  20.75978  26.57060
08820 255.45851   2.07039 253.96108  24.70286  21.61485  25.20079
08821 257.03058   2.07039 255.68204  24.86658  22.45236  23.82690
08822 258.60263   2.07039 257.40712  25.01209  23.27375  22.44935
08823 260.17468   2.07039 259.13589  25.13920  24.08043  21.06847
08824 261.74673   2.07039 260.86787  25.24776  24.87371  19.68457
08825 263.31879   2.07039 262.60259  25.33766  25.65483  18.29798
08826 264.89084   2.07039 264.33953  25.40876  26.42496  16.90899
08827 266.46289   2.07039 266.07817  25.46099  27.18525  15.51788
08828 268.03494   2.07039 267.81802  25.49429  27.93677  14.12493
08829 269.60699   2.07039 269.55853  25.50861  28.68056  12.73038
08830 271.17905   2.07039 271.29919  25.50394  29.41763  11.33449
08831 272.75110   2.07039 273.03945  25.48027  30.14892   9.93750
08832 274.32315   2.07039 274.77879  25.43765  30.87540   8.53965
08833 275.89520   2.07039 276.51669  25.37612  31.59796   7.14117
08834 277.46725   2.07039 278.25264  25.29575  32.31751   5.74228
08835 279.03931   2.07039 279.98613  25.19665  33.03493   4.34318
08836 280.61136   2.07039 281.71665  25.07893  33.75108   2.94413
08837 282.18341   2.07039 283.44372  24.94274  34.46682   1.54533
08838 283.75546   2.07039 285.16689  24.78823  35.18300   0.14700
08839 285.32751   2.07039 286.88571  24.61560  35.90048  -1.25065
08840 286.89957   2.07039 288.59976  24.42504  36.62012  -2.64739
08841 288.47162   2.07039 290.30861  24.21678  37.34276  -4.04300
08842 290.04367   2.07039 292.01188  23.99106  38.06928  -5.43724
08843 291.61572   2.07039 293.70923  23.74813  38.80056  -6.82989
08844 293.18777   2.07039 295.40031  23.48827  39.53751  -8.22070
08845 294.75983   2.07039 297.08484  23.21177  40.28104  -9.60945
08846 296.33188   2.07039 298.76250  22.91893  41.03209 -10.99585
08847 297.90393   2.07039 300.43306  22.61008  41.79164 -12.37965
08848 299.47598   2.07039 302.09628  22.28554  42.56068 -13.76058
08849 301.04803   2.07039 303.75199  21.94566  43.34027 -15.13835
08850 302.62009   2.07039 305.40000  21.59078  44.13148 -16.51266
08851 304.19214   2.07039 307.04018  21.22128  44.93543 -17.88317
08852 305.76419   2.07039 308.67240  20.83753  45.75332 -19.24957
08853 307.33624   2.07039 310.29660  20.43990  46.58636 -20.61149
08854 308.90829   2.07039 311.91270  20.02878  47.43586 -21.96857
08855 310.48035   2.07039 313.52069  19.60456  48.30318 -23.32040
08856 312.05240   2.07039 315.12054  19.16765  49.18977 -24.66654
08857 313.62445   2.07039 316.71228  18.71846  50.09713 -26.00655
08858 315.19650   2.07039 318.29596  18.25738  51.02688 -27.33995
08859 316.76855   2.07039 319.87164  17.78482  51.98072 -28.66619
08860 318.34061   2.07039 321.43941  17.30121  52.96046 -29.98475
08861 319.91266   2.07039 322.99937  16.80696  53.96801 -31.29498
08862 321.48471   2.07039 324.55166  16.30249  55.00540 -32.59624
08863 323.05676   2.07039 326.09643  15.78821  56.07481 -33.88784
08864 324.62881   2.07039 327.63384  15.26455  57.17852 -35.16901
08865 326.20087   2.07039 329.16409  14.73192  58.31900 -36.43894
08866 327.77292   2.07039 330.68737  14.19076  59.49882 -37.69670
08867 329.34497   2.07039 332.20388  13.64147  60.72074 -38.94135
08868 330.91702   2.07039 333.71388  13.08448  61.98769 -40.17184
08869 332.48907   2.07039 335.21759  12.52020  63.30274 -41.38701
08870 334.06113   2.07039 336.71529  11.94906  64.66918 -42.58563
08871 335.63318   2.07039 338.20722  11.37146  66.09041 -43.76634
08872 337.20526   2.07039 339.69370  10.78782  67.57006 -44.92769
08873 338.77731   2.07039 341.17495  10.19857  69.11184 -46.06806
08874 340.34937   2.07039 342.65132   9.60411  70.71966 -47.18573
08875 341.92142   2.07039 344.12308   9.00485  72.39750 -48.27880
08876 343.49347   2.07039 345.59057   8.40120  74.14943 -49.34526
08877 345.06552   2.07039 347.05408   7.79357  75.97956 -50.38289
08878 346.63757   2.07039 348.51395   7.18237  77.89191 -51.38933
08879 348.20963   2.07039 349.97051   6.56799  79.89042 -52.36203
08880 349.78168   2.07039 351.42408   5.95085  81.97873 -53.29826
08881 351.35373   2.07039 352.87499   5.33134  84.16018 -54.19510
08882 352.92578   2.07039 354.32360   4.70987  86.43756 -55.04950
08883 354.49783   2.07039 355.77024   4.08684  88.81298 -55.85822
08884 356.06989   2.07039 357.21525   3.46264  91.28766 -56.61792
08885 357.64194   2.07039 358.65898   2.83767  93.86171 -57.32513
08886 359.21399   2.07039   0.10176   2.21234  96.53394 -57.97635
08887   0.00000   3.64424   1.45034   3.34350  98.98933 -56.81722
08888   1.57205   3.64424   2.89157   2.71857 101.70213 -57.35468
08889   3.14410   3.64424   4.33240   2.09445 104.49241 -57.82950
08890   4.71616   3.64424   5.77319   1.47150 107.35346 -58.23886
08891   6.28821   3.64424   7.21424   0.85014 110.27691 -58.58018
08892   7.86026   3.64424   8.65591   0.23076 113.25297 -58.85120
08893   9.43231   3.64424  10.09854  -0.38626 116.27047 -59.05008
08894  11.00437   3.64424  11.54246  -1.00051 119.31713 -59.17542
08895  12.57642   3.64424  12.98797  -1.61161 122.37981 -59.22629
08896  14.14847   3.64424  14.43542  -2.21916 125.44495 -59.20235
08897  15.72052   3.64424  15.88511  -2.82277 128.49891 -59.10375
08898  17.29258   3.64424  17.33735  -3.42205 131.52839 -58.93122
08899  18.86463   3.64424  18.79245  -4.01659 134.52073 -58.68598
08900  20.43668   3.64424  20.25069  -4.60602 137.46433 -58.36974
08901  22.00873   3.64424  21.71236  -5.18993 140.34888 -57.98460
08902  23.58079   3.64424  23.17775  -5.76793 143.16551 -57.53304
08903  25.15284   3.64424  24.64712  -6.33962 145.90689 -57.01780
08904  26.72489   3.64424  26.12072  -6.90462 148.56729 -56.44183
08905  28.29694   3.64424  27.59881  -7.46253 151.14249 -55.80822
08906  29.86900   3.64424  29.08164  -8.01295 153.62974 -55.12013
08907  31.44105   3.64424  30.56940  -8.55549 156.02752 -54.38076
08908  33.01310   3.64424  32.06233  -9.08975 158.33552 -53.59324
08909  34.58515   3.64424  33.56061  -9.61535 160.55438 -52.76068
08910  36.15720   3.64424  35.06445 -10.13190 162.68553 -51.88604
08911  37.72926   3.64424  36.57400 -10.63899 164.73108 -50.97218
08912  39.30131   3.64424  38.08941 -11.13625 166.69361 -50.02185
08913  40.87336   3.64424  39.61083 -11.62328 168.57610 -49.03760
08914  42.44542   3.64424  41.13839 -12.09971 170.38180 -48.02187
08915  44.01747   3.64424  42.67217 -12.56514 172.11409 -46.97692
08916  45.58952   3.64424  44.21227 -13.01920 173.77648 -45.90489
08917  47.16157   3.64424  45.75874 -13.46152 175.37250 -44.80772
08918  48.73362   3.64424  47.31165 -13.89172 176.90564 -43.68727
08919  50.30568   3.64424  48.87101 -14.30943 178.37935 -42.54522
08920  51.87773   3.64424  50.43683 -14.71430 179.79696 -41.38314
08921  53.44978   3.64424  52.00909 -15.10596 181.16174 -40.20250
08922  55.02183   3.64424  53.58775 -15.48408 182.47678 -39.00463
08923  56.59388   3.64424  55.17276 -15.84829 183.74508 -37.79076
08924  58.16594   3.64424  56.76405 -16.19828 184.96949 -36.56205
08925  59.73799   3.64424  58.36148 -16.53371 186.15270 -35.31956
08926  61.31004   3.64424  59.96494 -16.85427 187.29729 -34.06426
08927  62.88210   3.64424  61.57430 -17.15966 188.40569 -32.79706
08928  64.45415   3.64424  63.18935 -17.44956 189.48019 -31.51879
08929  66.02620   3.64424  64.80993 -17.72371 190.52298 -30.23024
08930  67.59825   3.64424  66.43580 -17.98183 191.53612 -28.93211
08931  69.17030   3.64424  68.06675 -18.22365 192.52154 -27.62509
08932  70.74236   3.64424  69.70251 -18.44894 193.48109 -26.30977
08933  72.31441   3.64424  71.34279 -18.65746 194.41649 -24.98675
08934  73.88646   3.64424  72.98731 -18.84900 195.32939 -23.65657
08935  75.45851   3.64424  74.63575 -19.02335 196.22135 -22.31972
08936  77.03056   3.64424  76.28778 -19.18034 197.09384 -20.97668
08937  78.60262   3.64424  77.94306 -19.31979 197.94826 -19.62787
08938  80.17467   3.64424  79.60122 -19.44156 198.78594 -18.27373
08939  81.74672   3.64424  81.26189 -19.54552 199.60815 -16.91464
08940  83.31877   3.64424  82.92469 -19.63155 200.41610 -15.55096
08941  84.89083   3.64424  84.58924 -19.69956 201.21094 -14.18303
08942  86.46288   3.64424  86.25510 -19.74948 201.99378 -12.81119
08943  88.03493   3.64424  87.92189 -19.78125 202.76569 -11.43575
08944  89.60699   3.64424  89.58920 -19.79484 203.52769 -10.05700
08945  91.17904   3.64424  91.25660 -19.79024 204.28077  -8.67523
08946  92.75109   3.64424  92.92368 -19.76744 205.02588  -7.29072
08947  94.32314   3.64424  94.59003 -19.72648 205.76397  -5.90371
08948  95.89520   3.64424  96.25525 -19.66739 206.49595  -4.51445
08949  97.46725   3.64424  97.91892 -19.59025 207.22270  -3.12320
08950  99.03930   3.64424  99.58064 -19.49514 207.94509  -1.73019
08951 100.61135   3.64424 101.24004 -19.38216 208.66399  -0.33566
08952 102.18340   3.64424 102.89672 -19.25143 209.38025   1.06018
08953 103.75546   3.64424 104.55033 -19.10309 210.09473   2.45712
08954 105.32751   3.64424 106.20051 -18.93730 210.80825   3.85490
08955 106.89956   3.64424 107.84691 -18.75424 211.52168   5.25333
08956 108.47161   3.64424 109.48922 -18.55410 212.23586   6.65219
08957 110.04366   3.64424 111.12714 -18.33708 212.95166   8.05127
08958 111.61572   3.64424 112.76039 -18.10342 213.66996   9.45034
08959 113.18777   3.64424 114.38868 -17.85335 214.39163  10.84918
08960 114.75982   3.64424 116.01177 -17.58711 215.11758  12.24757
08961 116.33187   3.64424 117.62944 -17.30499 215.84877  13.64528
08962 117.90393   3.64424 119.24150 -17.00725 216.58614  15.04208
08963 119.47598   3.64424 120.84774 -16.69419 217.33070  16.43773
08964 121.04803   3.64424 122.44802 -16.36611 218.08347  17.83197
08965 122.62009   3.64424 124.04219 -16.02332 218.84555  19.22456
08966 124.19214   3.64424 125.63014 -15.66615 219.61805  20.61521
08967 125.76419   3.64424 127.21178 -15.29491 220.40217  22.00364
08968 127.33624   3.64424 128.78703 -14.90996 221.19915  23.38957
08969 128.90829   3.64424 130.35585 -14.51164 222.01031  24.77267
08970 130.48035   3.64424 131.91822 -14.10030 222.83705  26.15262
08971 132.05240   3.64424 133.47412 -13.67630 223.68084  27.52906
08972 133.62445   3.64424 135.02357 -13.24000 224.54326  28.90161
08973 135.19650   3.64424 136.56660 -12.79178 225.42600  30.26986
08974 136.76855   3.64424 138.10329 -12.33201 226.33086  31.63340
08975 138.34061   3.64424 139.63370 -11.86105 227.25977  32.99176
08976 139.91266   3.64424 141.15792 -11.37931 228.21479  34.34441
08977 141.48471   3.64424 142.67607 -10.88716 229.19817  35.69082
08978 143.05676   3.64424 144.18827 -10.38498 230.21230  37.03040
08979 144.62881   3.64424 145.69468  -9.87316 231.25977  38.36251
08980 146.20087   3.64424 147.19546  -9.35210 232.34340  39.68643
08981 147.77292   3.64424 148.69078  -8.82218 233.46621  41.00140
08982 149.34497   3.64424 150.18083  -8.28380 234.63147  42.30656
08983 150.91702   3.64424 151.66583  -7.73734 235.84273  43.60099
08984 152.48907   3.64424 153.14598  -7.18321 237.10385  44.88367
08985 154.06113   3.64424 154.62154  -6.62179 238.41900  46.15347
08986 155.63318   3.64424 156.09272  -6.05348 239.79266  47.40913
08987 157.20523   3.64424 157.55979  -5.47868 241.22970  48.64929
08988 158.77728   3.64424 159.02301  -4.89777 242.73536  49.87241
08989 160.34933   3.64424 160.48265  -4.31116 244.31530  51.07680
08990 161.92139   3.64424 161.93901  -3.71923 245.97555  52.26060
08991 163.49344   3.64424 163.39236  -3.12237 247.72253  53.42170
08992 165.06549   3.64424 164.84301  -2.52099 249.56306  54.55780
08993 166.63754   3.64424 166.29125  -1.91548 251.50429  55.66635
08994 168.20961   3.64424 167.73743  -1.30621 253.55365  56.74452
08995 169.78166   3.64424 169.18182  -0.69361 255.71865  57.78918
08996 171.35371   3.64424 170.62477  -0.07804 258.00688  58.79690
08997 172.92577   3.64424 172.06660   0.54009 260.42570  59.76392
08998 174.49782   3.64424 173.50764   1.16038 262.98193  60.68615
08999 176.06987   3.64424 174.94823   1.78246 265.68157  61.55918
09000 177.64192   3.64424 176.38870   2.40592 268.52931  62.37829
09001 179.21397   3.64424 177.82940   3.03037 271.52802  63.13849
09002 180.78603   3.64424 179.27069   3.65542 274.67815  63.83460
09003 182.35808   3.64424 180.71288   4.28066 277.97712  64.46134
09004 183.93013   3.64424 182.15634   4.90571 281.41875  65.01344
09005 185.50218   3.64424 183.60140   5.53017 284.99278  65.48584
09006 187.07423   3.64424 185.04842   6.15363 288.68456  65.87382
09007 188.64629   3.64424 186.49775   6.77571 292.47505  66.17324
09008 190.21834   3.64424 187.94972   7.39599 296.34105  66.38070
09009 191.79039   3.64424 189.40468   8.01408 300.25609  66.49377
09010 193.36244   3.64424 190.86297   8.62958 304.19137  66.51107
09011 194.93449   3.64424 192.32493   9.24207 308.11710  66.43239
09012 196.50655   3.64424 193.79089   9.85115 312.00399  66.25869
09013 198.07860   3.64424 195.26117  10.45641 315.82451  65.99204
09014 199.65065   3.64424 196.73611  11.05744 319.55425  65.63551
09015 201.22270   3.64424 198.21602  11.65383 323.17261  65.19300
09016 202.79475   3.64424 199.70121  12.24516 326.66333  64.66903
09017 204.36681   3.64424 201.19199  12.83103 330.01461  64.06856
09018 205.93886   3.64424 202.68865  13.41099 333.21880  63.39683
09019 207.51091   3.64424 204.19147  13.98465 336.27212  62.65910
09020 209.08296   3.64424 205.70074  14.55157 339.17401  61.86063
09021 210.65501   3.64424 207.21671  15.11133 341.92653  61.00646
09022 212.22707   3.64424 208.73965  15.66351 344.53379  60.10142
09023 213.79912   3.64424 210.26979  16.20768 347.00133  59.15004
09024 215.37117   3.64424 211.80734  16.74342 349.33575  58.15653
09025 216.94322   3.64424 213.35253  17.27029 351.54427  57.12476
09026 218.51527   3.64424 214.90555  17.78786 353.63438  56.05829
09027 220.08733   3.64424 216.46658  18.29572 355.61369  54.96033
09028 221.65938   3.64424 218.03576  18.79342 357.48964  53.83385
09029 223.23143   3.64424 219.61324  19.28055 359.26951  52.68147
09030 224.80348   3.64424 221.19913  19.75667   0.96023  51.50560
09031 226.37553   3.64424 222.79353  20.22136   2.56837  50.30840
09032 227.94759   3.64424 224.39652  20.67421   4.10012  49.09182
09033 229.51964   3.64424 226.00812  21.11478   5.56125  47.85761
09034 231.09169   3.64424 227.62838  21.54266   6.95715  46.60736
09035 232.66374   3.64424 229.25728  21.95745   8.29282  45.34251
09036 234.23579   3.64424 230.89479  22.35873   9.57290  44.06433
09037 235.80786   3.64424 232.54088  22.74612  10.80168  42.77399
09038 237.37991   3.64424 234.19542  23.11921  11.98308  41.47259
09039 238.95197   3.64424 235.85831  23.47762  13.12079  40.16104
09040 240.52402   3.64424 237.52940  23.82097  14.21816  38.84026
09041 242.09607   3.64424 239.20852  24.14890  15.27832  37.51102
09042 243.66812   3.64424 240.89545  24.46106  16.30415  36.17405
09043 245.24017   3.64424 242.58998  24.75709  17.29831  34.83003
09044 246.81223   3.64424 244.29183  25.03668  18.26329  33.47955
09045 248.38428   3.64424 246.00069  25.29950  19.20135  32.12319
09046 249.95633   3.64424 247.71625  25.54524  20.11464  30.76147
09047 251.52838   3.64424 249.43815  25.77364  21.00513  29.39486
09048 253.10043   3.64424 251.16601  25.98441  21.87467  28.02381
09049 254.67249   3.64424 252.89944  26.17730  22.72499  26.64872
09050 256.24454   3.64424 254.63798  26.35209  23.55769  25.26999
09051 257.81659   3.64424 256.38119  26.50856  24.37429  23.88799
09052 259.38864   3.64424 258.12859  26.64652  25.17622  22.50305
09053 260.96069   3.64424 259.87968  26.76579  25.96482  21.11548
09054 262.53275   3.64424 261.63397  26.86624  26.74137  19.72559
09055 264.10480   3.64424 263.39089  26.94774  27.50707  18.33367
09056 265.67685   3.64424 265.14992  27.01017  28.26307  16.94000
09057 267.24890   3.64424 266.91051  27.05347  29.01046  15.54483
09058 268.82095   3.64424 268.67209  27.07758  29.75030  14.14842
09059 270.39301   3.64424 270.43412  27.08247  30.48361  12.75100
09060 271.96506   3.64424 272.19600  27.06813  31.21134  11.35283
09061 273.53711   3.64424 273.95718  27.03458  31.93444   9.95413
09062 275.10916   3.64424 275.71710  26.98186  32.65385   8.55512
